id,Gender,Age,Class,Flight Distance,Food and drink,On-board service,Checkin service,Cleanliness,satisfaction
9978,Female,19,Eco,515,4,5,3,4,neutral or dissatisfied
103340,Female,27,Eco,1139,5,3,4,5,neutral or dissatisfied
52189,Male,40,Eco,261,5,4,4,5,neutral or dissatisfied
18651,Male,23,Eco,253,4,4,3,4,neutral or dissatisfied
37604,Male,39,Eco,1028,4,3,4,4,neutral or dissatisfied
112411,Female,40,Business,1643,3,4,5,3,satisfied
100733,Male,33,Eco,328,4,2,4,4,neutral or dissatisfied
94370,Female,51,Business,293,4,4,5,4,satisfied
5930,Male,26,Eco,173,5,4,3,5,neutral or dissatisfied
126374,Female,31,Eco,507,5,2,3,5,neutral or dissatisfied
47871,Female,66,Eco,834,5,3,3,1,neutral or dissatisfied
81967,Female,44,Business,1522,4,2,1,2,neutral or dissatisfied
30939,Female,24,Eco,1024,1,2,1,1,neutral or dissatisfied
83564,Male,65,Business,936,4,2,4,2,satisfied
123649,Female,48,Business,214,2,5,3,3,satisfied
36822,Female,33,Business,2797,1,5,5,5,satisfied
25465,Male,28,Business,1609,5,3,5,5,satisfied
116424,Male,52,Eco,372,5,3,2,5,neutral or dissatisfied
18050,Female,34,Eco,488,3,2,4,3,neutral or dissatisfied
10664,Male,24,Eco,482,2,4,4,2,satisfied
84571,Female,54,Business,2486,4,5,3,5,satisfied
123117,Female,39,Business,468,3,2,5,3,satisfied
123883,Male,42,Eco,144,4,4,1,4,neutral or dissatisfied
46898,Male,56,Business,3194,3,2,2,2,neutral or dissatisfied
10051,Female,51,Eco,326,5,3,4,3,neutral or dissatisfied
106549,Female,30,Business,719,4,5,2,4,satisfied
72112,Female,76,Business,2014,5,1,4,2,neutral or dissatisfied
110405,Male,59,Business,2078,1,1,2,1,neutral or dissatisfied
122416,Female,46,Business,1916,2,4,4,5,satisfied
70549,Female,30,Business,1541,3,3,3,3,satisfied
89152,Female,29,Eco,908,3,1,5,3,satisfied
30883,Male,38,Eco,1546,1,4,4,1,neutral or dissatisfied
116825,Male,45,Business,647,4,2,4,5,satisfied
28597,Female,44,Business,2614,3,4,4,4,satisfied
30150,Male,14,Eco,82,4,4,1,4,neutral or dissatisfied
128969,Male,50,Eco,414,5,3,5,5,neutral or dissatisfied
80975,Male,40,Business,3472,5,4,3,5,satisfied
16042,Female,64,Eco Plus,780,4,2,3,5,neutral or dissatisfied
4511,Male,36,Eco,551,4,2,3,4,neutral or dissatisfied
100661,Female,54,Business,889,3,5,3,5,satisfied
27526,Female,10,Eco,956,4,4,3,4,neutral or dissatisfied
33593,Male,44,Eco,413,4,5,1,4,satisfied
75022,Female,45,Eco,236,2,3,4,1,neutral or dissatisfied
38757,Female,27,Eco,354,4,5,1,4,neutral or dissatisfied
57783,Female,35,Eco,2704,2,2,1,1,neutral or dissatisfied
129372,Male,53,Business,2454,2,5,5,4,satisfied
126787,Female,60,Business,2296,5,3,4,3,satisfied
104125,Male,44,Business,3322,2,3,5,5,satisfied
101248,Male,67,Eco Plus,1587,2,2,4,2,neutral or dissatisfied
29235,Female,16,Eco,834,5,5,3,5,satisfied
37898,Male,43,Business,2096,4,5,3,3,satisfied
18466,Female,38,Business,3437,3,5,5,4,satisfied
72821,Female,43,Business,1013,5,4,5,3,satisfied
128899,Female,66,Eco,2454,2,1,1,3,neutral or dissatisfied
58403,Male,24,Business,3996,4,5,4,4,satisfied
6366,Male,53,Business,315,5,3,3,3,neutral or dissatisfied
1285,Male,25,Eco,134,1,4,1,1,neutral or dissatisfied
116257,Female,43,Eco,390,2,1,5,5,neutral or dissatisfied
84137,Male,13,Eco,782,2,3,3,2,neutral or dissatisfied
92664,Female,10,Eco Plus,453,1,3,4,1,satisfied
26364,Female,46,Eco,861,2,5,4,3,satisfied
116571,Male,44,Business,371,4,3,4,5,satisfied
80553,Male,45,Business,1747,2,5,3,4,satisfied
16657,Female,25,Eco,605,2,3,3,2,neutral or dissatisfied
127348,Male,68,Eco,107,5,1,3,5,satisfied
104434,Female,23,Eco,1011,1,5,2,1,satisfied
66577,Female,48,Eco,624,2,5,2,4,neutral or dissatisfied
45796,Male,52,Business,391,4,4,2,4,neutral or dissatisfied
65746,Female,13,Eco,1061,5,4,3,5,neutral or dissatisfied
6150,Male,26,Eco,409,4,4,4,4,neutral or dissatisfied
101800,Female,37,Business,1521,2,5,4,3,satisfied
76208,Female,31,Business,2422,4,4,3,4,satisfied
52378,Male,14,Eco,370,2,2,3,2,neutral or dissatisfied
24700,Male,46,Eco,397,4,1,1,4,satisfied
70668,Female,54,Business,447,3,4,4,4,satisfied
46597,Female,25,Business,1534,4,3,4,4,neutral or dissatisfied
91333,Female,37,Eco Plus,223,4,4,4,4,neutral or dissatisfied
37182,Male,63,Eco,1129,4,4,3,4,neutral or dissatisfied
58486,Female,59,Business,719,3,4,3,4,satisfied
29517,Male,18,Business,1009,4,2,5,4,neutral or dissatisfied
5681,Male,39,Business,3928,5,4,3,5,satisfied
114695,Male,48,Business,2189,3,4,4,5,satisfied
41104,Male,39,Eco,140,5,1,4,5,satisfied
13091,Male,59,Eco,595,4,3,1,4,satisfied
68297,Male,24,Business,1797,4,3,3,4,satisfied
88514,Male,50,Eco,545,1,4,2,1,neutral or dissatisfied
32739,Female,58,Eco,101,5,1,1,4,neutral or dissatisfied
41046,Male,54,Eco,989,1,2,4,1,neutral or dissatisfied
48493,Female,25,Business,1838,4,3,2,4,satisfied
563,Female,29,Business,1588,1,2,2,1,neutral or dissatisfied
19753,Male,35,Business,462,3,5,5,3,satisfied
1061,Female,67,Eco,158,5,1,4,3,neutral or dissatisfied
114021,Female,34,Eco,1844,1,4,4,1,neutral or dissatisfied
94521,Male,44,Business,1526,2,4,4,3,satisfied
38838,Male,32,Eco Plus,387,4,3,1,4,satisfied
110670,Female,40,Business,3952,5,2,3,1,neutral or dissatisfied
92984,Male,39,Business,2775,4,4,5,4,satisfied
3838,Female,53,Eco,650,2,5,3,2,neutral or dissatisfied
96150,Male,54,Business,3994,2,3,4,4,satisfied
117772,Male,42,Business,1891,2,5,4,5,satisfied
112684,Male,39,Business,3762,2,4,3,5,satisfied
76202,Male,54,Eco,2422,4,4,4,4,satisfied
19096,Male,31,Business,323,2,2,4,2,satisfied
86401,Female,57,Business,712,5,4,5,5,satisfied
22047,Female,33,Business,304,4,3,2,4,neutral or dissatisfied
68183,Female,35,Eco,603,2,2,3,2,neutral or dissatisfied
36576,Female,48,Business,3287,1,1,2,3,neutral or dissatisfied
94958,Male,34,Eco,192,1,4,1,1,neutral or dissatisfied
7993,Female,60,Business,402,4,4,5,3,satisfied
80910,Male,50,Business,352,5,4,5,4,satisfied
97493,Female,9,Eco,822,1,5,5,1,neutral or dissatisfied
53841,Female,45,Eco,191,3,1,1,2,neutral or dissatisfied
32342,Female,48,Eco,101,3,4,3,2,satisfied
100469,Male,52,Business,580,3,5,5,4,satisfied
1292,Female,21,Eco,102,2,5,5,2,neutral or dissatisfied
88618,Male,47,Eco,404,4,4,2,4,neutral or dissatisfied
51252,Male,39,Eco Plus,421,2,5,5,2,satisfied
71311,Female,31,Business,1514,5,3,4,5,satisfied
20999,Male,34,Eco Plus,689,4,1,1,4,satisfied
52607,Female,43,Business,3713,5,2,2,1,neutral or dissatisfied
114491,Male,48,Business,362,4,1,3,4,neutral or dissatisfied
84538,Male,8,Eco,1319,1,1,3,1,neutral or dissatisfied
2967,Female,44,Eco,737,1,3,2,3,neutral or dissatisfied
77678,Male,55,Business,1836,4,5,4,3,satisfied
59484,Male,66,Business,758,1,2,2,1,neutral or dissatisfied
18361,Male,34,Eco,169,4,4,4,4,satisfied
4077,Male,23,Eco,431,3,3,5,3,neutral or dissatisfied
86376,Male,38,Eco,760,3,2,3,3,neutral or dissatisfied
120151,Female,29,Business,2378,2,2,3,3,neutral or dissatisfied
49950,Female,21,Eco,250,5,4,3,5,neutral or dissatisfied
107506,Male,53,Eco,711,3,5,1,3,neutral or dissatisfied
44236,Female,37,Business,3532,4,2,2,2,neutral or dissatisfied
68688,Male,13,Eco,175,3,4,5,3,neutral or dissatisfied
83735,Male,60,Business,1183,3,2,3,3,neutral or dissatisfied
74140,Female,48,Eco,678,3,4,1,3,neutral or dissatisfied
15213,Male,37,Eco,529,5,5,5,5,satisfied
62009,Male,55,Eco,2586,3,4,1,3,neutral or dissatisfied
79053,Male,39,Eco,356,3,2,1,3,neutral or dissatisfied
2856,Female,51,Eco,475,1,3,4,1,neutral or dissatisfied
125849,Female,19,Business,1013,4,4,5,4,satisfied
109379,Male,17,Eco,1189,5,2,2,5,neutral or dissatisfied
25023,Male,58,Business,2483,5,4,2,1,satisfied
78048,Male,68,Eco,227,3,2,2,3,neutral or dissatisfied
118483,Female,25,Business,646,4,4,4,4,satisfied
17416,Female,43,Business,2686,1,5,5,1,satisfied
25091,Female,34,Business,369,2,4,3,1,satisfied
9296,Female,63,Business,2249,2,5,3,5,satisfied
77070,Female,39,Business,991,2,4,1,4,neutral or dissatisfied
24440,Female,28,Business,3491,5,5,3,5,satisfied
113078,Male,62,Eco,569,4,4,1,4,neutral or dissatisfied
88465,Male,41,Eco,145,5,1,5,5,satisfied
7543,Male,66,Eco,762,1,3,2,1,neutral or dissatisfied
94783,Male,47,Business,189,5,2,5,3,satisfied
8449,Male,21,Business,1379,3,4,5,3,satisfied
126497,Male,25,Eco,1849,5,5,1,5,neutral or dissatisfied
57891,Female,76,Business,305,5,4,4,4,neutral or dissatisfied
124995,Female,22,Eco,184,5,4,4,5,neutral or dissatisfied
73496,Male,64,Eco,1182,4,3,4,4,neutral or dissatisfied
98501,Male,41,Business,402,2,3,5,2,satisfied
103169,Female,30,Eco,491,2,2,4,2,neutral or dissatisfied
96064,Female,9,Eco,1235,5,3,3,5,neutral or dissatisfied
11275,Male,24,Eco,216,3,3,3,3,neutral or dissatisfied
66102,Male,53,Business,1739,5,3,5,3,satisfied
41252,Female,16,Eco,852,5,5,1,5,satisfied
56953,Female,11,Business,2565,2,5,2,2,neutral or dissatisfied
59142,Female,14,Eco,1744,3,2,4,3,neutral or dissatisfied
102222,Male,58,Business,2811,5,4,3,4,satisfied
35050,Female,52,Business,2973,3,4,4,5,satisfied
91564,Male,61,Eco,680,5,3,4,5,neutral or dissatisfied
88138,Male,60,Business,581,5,4,3,4,satisfied
86532,Female,37,Eco,762,3,4,5,3,neutral or dissatisfied
98280,Male,15,Eco,1188,3,1,1,3,neutral or dissatisfied
79879,Male,13,Business,1096,4,5,4,4,satisfied
19707,Male,36,Eco,409,2,1,4,2,neutral or dissatisfied
79791,Male,31,Business,1886,4,5,5,4,satisfied
18804,Female,24,Eco,448,5,2,5,5,satisfied
39028,Male,65,Eco,406,1,1,3,1,neutral or dissatisfied
94419,Female,30,Eco,248,1,3,1,1,neutral or dissatisfied
61588,Male,30,Business,1609,3,3,5,3,neutral or dissatisfied
84632,Male,30,Eco,707,5,4,3,5,neutral or dissatisfied
20901,Female,49,Business,689,2,4,2,2,neutral or dissatisfied
11617,Male,47,Eco,468,2,1,1,2,neutral or dissatisfied
22845,Male,30,Eco,147,2,2,4,2,satisfied
98571,Female,45,Business,3560,5,5,5,4,satisfied
59338,Female,58,Business,2449,5,4,5,3,satisfied
113857,Female,22,Eco,1363,1,5,4,1,satisfied
196,Male,23,Eco,213,1,3,3,1,satisfied
62432,Male,11,Eco,1911,4,4,3,4,neutral or dissatisfied
80360,Female,26,Business,368,5,4,3,5,satisfied
59126,Female,49,Eco,1723,2,2,3,5,neutral or dissatisfied
67041,Female,46,Business,3028,5,4,3,4,satisfied
115011,Male,53,Business,1998,5,4,3,5,satisfied
54971,Female,26,Business,1635,3,4,4,3,satisfied
119786,Female,27,Business,912,1,3,5,1,satisfied
7140,Male,34,Business,2599,3,4,4,5,satisfied
5890,Female,54,Business,2503,4,4,4,5,satisfied
59670,Female,46,Eco,854,3,5,3,5,neutral or dissatisfied
22997,Male,24,Eco,489,3,5,2,3,neutral or dissatisfied
92947,Female,12,Eco,151,1,4,5,1,neutral or dissatisfied
7153,Male,58,Business,135,5,4,5,5,satisfied
107072,Female,11,Eco,395,3,5,3,3,neutral or dissatisfied
67184,Male,49,Eco,929,2,4,3,2,neutral or dissatisfied
47307,Male,42,Eco,558,4,1,1,4,satisfied
124898,Female,45,Business,728,3,5,4,4,satisfied
31783,Female,31,Eco,602,3,2,4,3,neutral or dissatisfied
66692,Male,56,Business,2297,3,3,5,3,satisfied
109549,Female,31,Eco,951,4,1,4,4,neutral or dissatisfied
101811,Male,35,Eco,1521,2,3,2,2,neutral or dissatisfied
116325,Male,43,Eco,371,1,2,5,1,satisfied
30402,Female,60,Eco,775,2,2,3,3,neutral or dissatisfied
29916,Male,34,Business,399,1,4,4,1,neutral or dissatisfied
16784,Male,66,Eco,642,1,4,4,1,neutral or dissatisfied
62322,Male,64,Eco,236,3,3,2,2,neutral or dissatisfied
77597,Male,35,Business,731,5,5,5,4,satisfied
43035,Female,48,Business,192,4,1,2,4,neutral or dissatisfied
89763,Male,39,Eco,944,3,3,2,3,neutral or dissatisfied
109976,Male,25,Eco,971,3,3,4,3,satisfied
88889,Female,22,Eco,859,1,3,3,1,neutral or dissatisfied
95573,Female,23,Eco Plus,441,2,3,1,2,neutral or dissatisfied
114075,Male,70,Business,1892,5,3,2,3,neutral or dissatisfied
50642,Female,37,Eco,373,5,5,5,5,neutral or dissatisfied
48441,Female,19,Business,1773,4,5,5,4,satisfied
52068,Female,38,Eco,351,4,3,5,4,satisfied
45710,Male,36,Business,3920,4,5,4,3,satisfied
114870,Female,43,Business,325,4,5,3,5,satisfied
111328,Female,42,Eco,283,3,2,4,1,neutral or dissatisfied
23958,Male,8,Eco,936,5,5,4,5,neutral or dissatisfied
16890,Male,34,Business,3444,3,2,3,4,neutral or dissatisfied
18406,Female,30,Business,284,4,3,2,4,neutral or dissatisfied
3972,Male,27,Eco Plus,764,1,2,2,1,neutral or dissatisfied
51312,Male,59,Eco Plus,158,2,4,2,2,neutral or dissatisfied
118331,Male,42,Business,602,4,4,3,4,satisfied
46981,Female,61,Eco,737,2,1,4,1,neutral or dissatisfied
34686,Female,25,Eco,301,3,3,5,3,neutral or dissatisfied
39239,Male,38,Eco,108,4,5,5,4,neutral or dissatisfied
27827,Male,48,Eco,509,2,4,3,2,neutral or dissatisfied
67190,Male,58,Eco,985,5,4,1,5,neutral or dissatisfied
85189,Male,52,Business,2251,4,5,3,5,satisfied
52932,Female,14,Eco,679,3,5,4,3,neutral or dissatisfied
76171,Male,58,Eco,546,1,3,4,1,neutral or dissatisfied
117519,Male,22,Eco,872,2,5,5,2,satisfied
13094,Female,55,Business,3741,1,4,3,3,satisfied
19899,Female,40,Eco,296,3,3,4,3,satisfied
127060,Female,25,Eco,338,1,2,1,1,neutral or dissatisfied
73608,Male,62,Business,2279,3,4,3,4,satisfied
96929,Female,9,Eco Plus,1041,5,3,5,5,neutral or dissatisfied
32245,Female,31,Business,101,4,4,5,4,satisfied
52940,Male,63,Eco Plus,679,1,4,3,1,satisfied
25319,Male,62,Eco,432,4,3,3,4,neutral or dissatisfied
114800,Male,32,Business,2205,4,4,5,4,satisfied
13112,Female,26,Business,427,4,3,5,4,satisfied
96509,Male,29,Eco,436,4,1,5,4,neutral or dissatisfied
47083,Female,24,Eco,351,4,4,4,4,neutral or dissatisfied
41405,Female,29,Business,2222,2,2,4,2,neutral or dissatisfied
26452,Female,57,Eco,787,5,5,2,1,satisfied
111203,Male,44,Business,1506,5,4,4,5,satisfied
75792,Male,51,Eco,813,2,2,1,2,neutral or dissatisfied
33061,Female,68,Eco,84,2,1,5,5,neutral or dissatisfied
125799,Female,26,Eco,993,5,4,4,5,neutral or dissatisfied
92616,Female,60,Business,453,5,1,4,3,neutral or dissatisfied
113414,Male,35,Business,3610,3,1,1,4,neutral or dissatisfied
87343,Male,57,Business,1869,4,4,5,5,satisfied
12497,Female,36,Eco Plus,190,4,1,1,4,neutral or dissatisfied
111478,Male,57,Business,1452,4,4,3,4,satisfied
114775,Male,58,Business,2004,3,4,5,5,satisfied
92903,Female,42,Business,3800,5,4,5,5,satisfied
84375,Female,43,Eco,606,4,4,4,4,neutral or dissatisfied
19593,Male,24,Eco,160,4,3,3,4,neutral or dissatisfied
85447,Female,45,Business,214,5,5,5,4,satisfied
119323,Female,54,Eco,214,2,5,2,2,neutral or dissatisfied
23162,Female,61,Eco,300,4,5,5,5,neutral or dissatisfied
111746,Female,40,Business,754,5,5,1,1,satisfied
35339,Male,12,Business,2948,3,1,4,3,neutral or dissatisfied
99604,Male,41,Business,3468,2,5,4,5,satisfied
10358,Female,50,Business,3303,2,3,4,5,satisfied
42420,Female,53,Eco Plus,315,2,1,3,4,neutral or dissatisfied
97740,Female,27,Business,2690,5,5,3,5,satisfied
37186,Female,45,Eco,1189,5,3,4,3,neutral or dissatisfied
97513,Female,44,Business,2854,5,4,4,3,satisfied
31542,Male,15,Eco,862,3,5,4,3,neutral or dissatisfied
37100,Male,29,Eco,1179,4,4,3,4,satisfied
128255,Female,20,Business,304,1,4,3,1,satisfied
35378,Female,72,Eco,1056,3,3,2,1,neutral or dissatisfied
127561,Female,41,Business,1670,2,4,4,4,satisfied
1076,Female,53,Eco,247,1,1,5,1,satisfied
128424,Female,57,Eco,370,3,2,3,1,neutral or dissatisfied
96602,Male,36,Business,1036,2,1,4,4,neutral or dissatisfied
61150,Male,20,Business,3436,1,1,2,1,neutral or dissatisfied
94330,Male,48,Business,277,4,5,5,3,satisfied
47573,Male,49,Business,1482,3,4,3,4,satisfied
83652,Female,39,Business,577,4,5,3,3,satisfied
78,Male,58,Eco,173,2,4,1,2,satisfied
6787,Male,69,Eco,223,2,2,4,2,neutral or dissatisfied
63655,Female,14,Eco,796,3,1,4,3,neutral or dissatisfied
30212,Female,27,Eco Plus,31,4,5,3,4,neutral or dissatisfied
109122,Male,41,Eco Plus,781,3,3,3,3,neutral or dissatisfied
41194,Female,56,Eco,1091,2,5,4,1,satisfied
126801,Male,31,Business,2125,4,3,3,4,satisfied
53328,Female,40,Business,758,4,1,1,4,satisfied
5188,Female,51,Business,2355,3,5,4,5,satisfied
107495,Male,25,Eco,711,2,1,4,2,neutral or dissatisfied
99615,Male,39,Business,1154,5,2,3,5,satisfied
6226,Male,26,Business,594,3,3,5,3,satisfied
119320,Female,70,Eco,214,3,4,4,2,neutral or dissatisfied
28057,Male,17,Eco,2603,4,3,1,1,neutral or dissatisfied
70070,Female,38,Business,460,3,4,4,3,neutral or dissatisfied
26317,Female,41,Eco Plus,2139,5,5,4,3,neutral or dissatisfied
49857,Male,41,Business,326,5,4,2,4,satisfied
129823,Male,35,Eco,337,2,3,4,2,neutral or dissatisfied
106140,Male,43,Eco,436,3,4,1,3,neutral or dissatisfied
75111,Female,29,Business,1744,2,5,3,2,neutral or dissatisfied
51266,Female,46,Eco Plus,372,4,3,2,4,neutral or dissatisfied
83044,Male,40,Eco,1127,3,2,3,3,neutral or dissatisfied
18309,Male,36,Business,3649,5,5,5,5,satisfied
19368,Male,42,Eco,476,4,3,4,4,satisfied
90182,Female,29,Eco,983,1,1,4,1,neutral or dissatisfied
32271,Female,37,Eco,201,2,3,2,2,neutral or dissatisfied
80416,Male,43,Business,2248,3,4,3,5,satisfied
32510,Female,38,Business,1892,2,5,2,2,satisfied
61482,Female,25,Business,2358,5,5,4,5,satisfied
44046,Female,51,Eco,296,4,2,3,3,neutral or dissatisfied
39049,Male,31,Eco Plus,230,3,2,2,3,satisfied
46571,Female,38,Eco,125,5,5,2,5,satisfied
83469,Male,49,Business,3921,5,3,5,5,satisfied
99491,Male,67,Eco,307,1,3,3,1,neutral or dissatisfied
112630,Male,56,Business,3547,3,5,5,4,satisfied
127308,Female,50,Business,1979,2,5,5,4,satisfied
112700,Female,27,Business,723,4,3,2,4,neutral or dissatisfied
4263,Male,27,Eco,502,5,3,4,5,neutral or dissatisfied
59185,Female,47,Business,2290,5,4,4,3,satisfied
37324,Female,64,Eco,1028,1,5,3,1,satisfied
86282,Male,68,Eco,356,1,4,1,1,neutral or dissatisfied
42126,Male,41,Eco,898,3,2,1,3,satisfied
8509,Male,31,Business,862,2,3,4,2,neutral or dissatisfied
126424,Female,44,Eco Plus,328,4,4,2,4,neutral or dissatisfied
26456,Male,29,Business,2771,4,1,2,4,neutral or dissatisfied
45645,Male,34,Eco,230,4,5,4,4,neutral or dissatisfied
39683,Female,53,Eco Plus,612,4,3,1,4,neutral or dissatisfied
9955,Male,22,Business,1690,1,4,1,1,neutral or dissatisfied
69147,Female,25,Eco,2248,4,4,5,4,neutral or dissatisfied
113065,Male,56,Business,543,4,3,1,2,neutral or dissatisfied
68722,Male,49,Business,1794,5,5,4,3,satisfied
124125,Female,51,Business,2145,3,5,1,2,satisfied
9798,Male,33,Eco Plus,383,3,4,5,3,neutral or dissatisfied
29252,Female,29,Eco,859,1,2,4,1,neutral or dissatisfied
4676,Female,36,Eco,364,3,5,2,3,neutral or dissatisfied
54633,Male,55,Eco,965,3,2,2,3,neutral or dissatisfied
101098,Female,36,Business,758,5,2,3,3,satisfied
24887,Female,56,Business,3193,3,4,1,4,satisfied
117521,Female,56,Business,2835,4,3,4,3,satisfied
50523,Female,49,Eco,308,2,3,4,3,neutral or dissatisfied
1560,Female,52,Business,3463,2,5,5,3,satisfied
324,Male,21,Business,821,5,5,4,5,satisfied
127069,Female,64,Business,2290,3,3,3,4,neutral or dissatisfied
58666,Male,23,Eco Plus,867,4,3,4,4,neutral or dissatisfied
5401,Female,64,Eco,812,3,2,5,5,neutral or dissatisfied
123179,Male,38,Eco,250,1,4,3,1,neutral or dissatisfied
43848,Female,41,Eco,174,4,3,1,4,satisfied
72905,Female,33,Business,1035,4,4,5,5,satisfied
10044,Female,33,Business,3493,2,4,3,4,satisfied
44889,Male,39,Business,536,3,4,4,4,satisfied
80957,Male,63,Business,3182,5,4,3,4,satisfied
34180,Female,24,Eco,1237,1,4,4,1,satisfied
96120,Male,15,Business,1848,5,5,3,5,satisfied
62978,Female,48,Eco,909,2,3,1,2,neutral or dissatisfied
18419,Male,16,Eco,750,4,5,5,5,neutral or dissatisfied
65946,Male,60,Business,1372,2,2,4,5,satisfied
1199,Female,56,Eco,270,2,5,3,4,neutral or dissatisfied
39783,Female,38,Eco Plus,521,4,3,2,4,satisfied
121777,Female,46,Business,449,5,4,4,4,satisfied
76424,Male,23,Eco,405,1,2,1,1,neutral or dissatisfied
90156,Male,69,Business,583,3,4,4,2,satisfied
55071,Male,55,Eco,1635,2,1,4,2,neutral or dissatisfied
80917,Female,55,Business,341,3,5,5,4,satisfied
31968,Female,39,Business,3203,3,3,1,4,neutral or dissatisfied
47163,Male,37,Eco,954,3,2,3,3,neutral or dissatisfied
73739,Female,31,Eco,192,1,5,4,1,neutral or dissatisfied
118216,Male,20,Business,735,3,5,4,3,satisfied
53819,Female,33,Business,3269,4,4,1,2,satisfied
78502,Female,30,Eco,666,1,1,4,1,neutral or dissatisfied
110074,Female,49,Business,3812,2,4,4,3,satisfied
87220,Male,50,Eco,946,4,3,1,4,neutral or dissatisfied
22290,Female,43,Eco,145,3,2,3,4,satisfied
94307,Male,50,Business,562,2,4,3,3,satisfied
108145,Female,35,Eco,1166,5,4,3,5,neutral or dissatisfied
112870,Male,48,Business,715,2,5,5,3,satisfied
70165,Male,30,Eco,550,1,2,3,1,neutral or dissatisfied
66828,Male,39,Business,731,4,3,5,4,neutral or dissatisfied
11029,Male,33,Business,201,5,2,5,5,satisfied
21955,Male,23,Eco,551,5,4,1,5,neutral or dissatisfied
21702,Female,13,Eco,708,3,5,5,3,neutral or dissatisfied
23653,Male,37,Business,3860,4,3,3,2,satisfied
105888,Female,27,Business,283,3,3,5,3,satisfied
